,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14
TCGA-18-3407-01,1.882865930728458,1.9592366437122968,-3.734130535908093,0.6591175700864658,-2.2656922241517177,0.48459264256739565,-1.4727506132019108,-0.8896964930730263,1.7599223336619751,-0.15613396890351103,1.355948127961046,-0.40165702100164363,1.3893502918007652,2.755593949230337
TCGA-18-3408-01,2.7682445426302165,2.832435977490653,0.11663796732070868,0.909109641093999,-4.0167236582614,0.5930938176530249,3.6091700651965812,-1.958292216001298,2.1775936148367556,2.0660688098722644,2.6594591624731523,-3.4434689486558194,1.1978513605015024,-1.0022022339180532
TCGA-18-3409-01,1.0159513521277637,4.801506427161763,-0.8985516844590762,2.549512293773906,-0.3704087274119808,0.8849779488491865,-0.48305415113320477,-0.6420408942655347,1.5478192232179382,-1.0159166898721093,-0.8537875382692678,-2.508711755479009,-0.2844474150223894,4.5008937125037205
TCGA-18-3410-01,1.1901185352073171,-0.8374633813395512,-0.054739840703608,-2.2516852794923468,2.7804698953351803,0.7708231038426766,-4.481937948014128,0.11104187756114609,2.528648598900202,-0.1122555784956281,-0.6159661014237923,4.113619978962992,-3.9747222724320537,0.3787149963092275
TCGA-18-3411-01,2.7522095255313137,-1.6307534959873669,0.9237010868983321,0.3443996468967469,-4.704929910653857,0.7361953185684289,3.8458506846006,-5.347884210204798,1.3268091238274413,1.2278579947028978,2.4371195729734545,5.332287258849696,-0.18162919356453394,1.8394026824473058
TCGA-18-3412-01,4.411418864051197,1.1213883989812827,2.379212073335423,-0.33315683110193334,0.26028085658718325,-5.250028797994718,2.8010563901746313,-6.850191057894293,-2.612254634779294,5.640167588438234,8.634885884191183,5.909334454829512,1.9259007093045286,-8.516750723357033
TCGA-18-3414-01,1.8935067125402343,0.9909209229759428,-1.2972634680878508,0.9979966357447821,-0.8489020026355014,4.724574144384337,0.10986303901345265,4.6011764570429134,-7.332624925919152,-3.269110865203764,-1.184872246411385,1.2803737686343137,-0.3453306755151259,-1.0605008385489592
TCGA-18-3415-01,2.148862441274507,-0.7224342631749437,-2.158307018057887,-1.5532079561500243,-4.376677424188686,-0.7509658811374856,4.386230132962236,-0.12880791540261946,1.4423804202866337,2.2134379448986747,-3.8540895421395174,1.3551796647733252,-0.24727423978415247,-3.0219039694955656
TCGA-18-3416-01,2.93113556545858,-2.8370355101118165,-2.101396478612303,2.5988712173172095,-4.855532762565364,-3.6668041597590815,-1.999858808683573,-6.066605407593845,3.9870787961660223,4.494574733332355,0.13425714118171547,0.12967642360056442,-1.6977395700328193,-12.540622245300996
TCGA-18-3417-01,2.4921248849160134,-1.874585431468606,-0.7015249613025396,0.013433539056198877,4.230067484092643,-0.1374596002940382,9.540369820089046,4.04126697793177,-3.5103485816492865,4.1665810194305255,4.614038591805243,-0.15883337628660885,-2.1243571313700302,-0.8687721094803098
TCGA-18-3419-01,2.076354239485945,-2.2509510868207228,-2.9257955383995093,1.0004903605036828,-0.1850006043295101,-0.21816455062172307,-6.860668081982706,0.585134957034356,0.7209430162650164,3.9093452764853565,-2.1000633140085814,0.8649981553446592,0.7304858643137109,0.9493242707393964
TCGA-18-3421-01,1.9196319942583915,0.22198667738893751,-3.0343215033885134,5.450137250683214,2.435610877211564,0.6784591305627733,-2.4892122954133793,7.566488448507167,0.34888242102571004,-2.117567300820896,2.43197899389044,2.7968263834145057,0.1929371705925951,1.705844822153727
